#
#   VizieR Astronomical Server vizier.cfa.harvard.edu
#    Date: 2015-01-16T14:41:16 [V1.99+ (14-Oct-2013)]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	votable-version=1.99+ (14-Oct-2013)	
#INFO	-ref=VIZ54b922f76911	
#INFO	-out.max=unlimited	
#INFO	queryParameters=21	
#-oc.form=dec
#-out.max=unlimited
#-nav=cat:J/A+A/529/A75&tab:{J/A+A/529/A75/table-af}&key:source=J/A+A/529/A75/table-af&HTTPPRM:&
#-source=J/A+A/529/A75/table-af
#-order=I
#-out=logg
#-out=Teff
#-out=Z
#-out=xi
#-out=a
#-out=b
#-out=Filt
#Filt=Kp
#-out=Met
#Met=L
#-out=Mod
#Mod=A
#-out=c
#-out=d
#-out=e
#-out=f
#

#RESOURCE=yCat_35290075
#Name: J/A+A/529/A75
#Title: Limb-darkening coefficients (Claret+, 2011)
#Table	J_A_A_529_A75_table-af:
#Name: J/A+A/529/A75/table-af
#Title: 2-parameter limb darkening coefficients: quadratic {\em(a,b)}, root-square {\em(c,d)} and logarithmic {\em(e,f)} (equations 2, 3 and 4)
#Column	logg	(F5.2)	[0/5] Surface gravity	[ucd=phys.gravity]
#Column	Teff	(F6)	[2000/50000] Effective temperature	[ucd=phys.temperature.effective]
#Column	Z	(F4.1)	[-5/1] Metallicity (log[M/H])	[ucd=phys.abund.Z]
#Column	xi	(F4.1)	[0/8] Microturbulent velocity	[ucd=phys.veloc]
#Column	a	(F7.4)	Quadratic limb darkening coefficient a (G2)	[ucd=phot.limbDark]
#Column	b	(F7.4)	Quadratic limb darkening coefficient b (G2)	[ucd=phot.limbDark]
#Column	Filt	(A2)	Filter (G1)	[ucd=meta.id;instr.filter]
#Column	Met	(A1)	[LF] Method (Least-Square or Flux Conservation)	[ucd=meta.id;stat.fit]
#Column	Mod	(A1)	Model used: {\bf A}TLAS or {\bf P}HOENIX	[ucd=instr.setup;meta.modelled]
#Column	c	(F7.4)	Root-square limb darkening coefficient c (G2)	[ucd=phot.limbDark]
#Column	d	(F7.4)	Root-square limb darkening coefficient d (G2)	[ucd=phot.limbDark]
#Column	e	(F7.4)	Logarithmic limb darkening coefficient e (G2)	[ucd=phot.limbDark]
#Column	f	(F7.4)	Logarithmic limb darkening coefficient f (G2)	[ucd=phot.limbDark]
#logg	Teff	Z	xi	a	b	Filt	Met	Mod	c	d	e	f
#[cm/s2]	K	[Sun]	km/s	 	 	 	 	 	 	 	 	
#-----	------	----	----	-------	-------	--	-	-	-------	-------	-------	-------
 5.00	  6750	-2.0	 2.0	 0.2714	 0.3031	Kp	L	A	 0.0654	 0.6209	 0.6149	 0.2775
 0.50	  7000	-2.0	 2.0	 0.4303	 0.1951	Kp	L	A	 0.3021	 0.3933	 0.6506	 0.1766
 1.00	  7000	-2.0	 2.0	 0.4340	 0.1878	Kp	L	A	 0.3093	 0.3805	 0.6462	 0.1704
 1.50	  7000	-2.0	 2.0	 0.4287	 0.1882	Kp	L	A	 0.3045	 0.3803	 0.6412	 0.1705
 2.00	  7000	-2.0	 2.0	 0.4011	 0.2041	Kp	L	A	 0.2629	 0.4172	 0.6321	 0.1862
 2.50	  7000	-2.0	 2.0	 0.3535	 0.2310	Kp	L	A	 0.1863	 0.4879	 0.6167	 0.2149
 3.00	  7000	-2.0	 2.0	 0.2752	 0.2970	Kp	L	A	 0.0630	 0.6232	 0.6133	 0.2757
 3.50	  7000	-2.0	 2.0	 0.2727	 0.3008	Kp	L	A	 0.0638	 0.6227	 0.6143	 0.2771
 4.00	  7000	-2.0	 2.0	 0.2733	 0.2988	Kp	L	A	 0.0674	 0.6161	 0.6123	 0.2746
 4.50	  7000	-2.0	 2.0	 0.2742	 0.2970	Kp	L	A	 0.0720	 0.6089	 0.6108	 0.2721
 5.00	  7000	-2.0	 2.0	 0.2683	 0.3001	Kp	L	A	 0.0649	 0.6139	 0.6083	 0.2745
 0.50	  7250	-2.0	 2.0	 0.3926	 0.2252	Kp	L	A	 0.2443	 0.4545	 0.6469	 0.2041
 1.00	  7250	-2.0	 2.0	 0.3926	 0.2223	Kp	L	A	 0.2449	 0.4505	 0.6438	 0.2018
 1.50	  7250	-2.0	 2.0	 0.3990	 0.2116	Kp	L	A	 0.2582	 0.4292	 0.6381	 0.1921
 2.00	  7250	-2.0	 2.0	 0.3958	 0.2098	Kp	L	A	 0.2578	 0.4232	 0.6327	 0.1899
 2.50	  7250	-2.0	 2.0	 0.3654	 0.2277	Kp	L	A	 0.2119	 0.4647	 0.6231	 0.2075
 3.00	  7250	-2.0	 2.0	 0.3105	 0.2613	Kp	L	A	 0.1228	 0.5498	 0.6081	 0.2427
 3.50	  7250	-2.0	 2.0	 0.2528	 0.3103	Kp	L	A	 0.0336	 0.6476	 0.6057	 0.2870
 4.00	  7250	-2.0	 2.0	 0.2549	 0.3098	Kp	L	A	 0.0413	 0.6389	 0.6064	 0.2847
 4.50	  7250	-2.0	 2.0	 0.2585	 0.3056	Kp	L	A	 0.0503	 0.6267	 0.6049	 0.2799
 5.00	  7250	-2.0	 2.0	 0.2578	 0.3044	Kp	L	A	 0.0518	 0.6222	 0.6026	 0.2783
 0.50	  7500	-2.0	 2.0	 0.3631	 0.2438	Kp	L	A	 0.2001	 0.4957	 0.6389	 0.2219
 1.00	  7500	-2.0	 2.0	 0.3586	 0.2465	Kp	L	A	 0.1926	 0.5028	 0.6376	 0.2247
 1.50	  7500	-2.0	 2.0	 0.3618	 0.2398	Kp	L	A	 0.2000	 0.4895	 0.6332	 0.2186
 2.00	  7500	-2.0	 2.0	 0.3709	 0.2265	Kp	L	A	 0.2187	 0.4616	 0.6272	 0.2062
 2.50	  7500	-2.0	 2.0	 0.3681	 0.2251	Kp	L	A	 0.2193	 0.4551	 0.6224	 0.2040
 3.00	  7500	-2.0	 2.0	 0.3333	 0.2471	Kp	L	A	 0.1654	 0.5062	 0.6132	 0.2258
 3.50	  7500	-2.0	 2.0	 0.2697	 0.2915	Kp	L	A	 0.0632	 0.6091	 0.6013	 0.2698
 4.00	  7500	-2.0	 2.0	 0.2414	 0.3154	Kp	L	A	 0.0220	 0.6533	 0.5996	 0.2905
 4.50	  7500	-2.0	 2.0	 0.2445	 0.3122	Kp	L	A	 0.0304	 0.6423	 0.5986	 0.2865
 5.00	  7500	-2.0	 2.0	 0.2462	 0.3092	Kp	L	A	 0.0360	 0.6334	 0.5965	 0.2830
 1.00	  7750	-2.0	 2.0	 0.3313	 0.2625	Kp	L	A	 0.1517	 0.5393	 0.6287	 0.2403
 1.50	  7750	-2.0	 2.0	 0.3286	 0.2617	Kp	L	A	 0.1491	 0.5384	 0.6252	 0.2397
 2.00	  7750	-2.0	 2.0	 0.3347	 0.2520	Kp	L	A	 0.1625	 0.5176	 0.6202	 0.2305
 2.50	  7750	-2.0	 2.0	 0.3451	 0.2383	Kp	L	A	 0.1837	 0.4874	 0.6149	 0.2174
 3.00	  7750	-2.0	 2.0	 0.3389	 0.2413	Kp	L	A	 0.1782	 0.4894	 0.6116	 0.2191
 3.50	  7750	-2.0	 2.0	 0.2960	 0.2704	Kp	L	A	 0.1103	 0.5566	 0.6025	 0.2478
 4.00	  7750	-2.0	 2.0	 0.2349	 0.3144	Kp	L	A	 0.0126	 0.6566	 0.5926	 0.2909
 4.50	  7750	-2.0	 2.0	 0.2316	 0.3178	Kp	L	A	 0.0124	 0.6556	 0.5922	 0.2920
 5.00	  7750	-2.0	 2.0	 0.2335	 0.3142	Kp	L	A	 0.0183	 0.6462	 0.5899	 0.2882
 1.00	  8000	-2.0	 2.0	 0.3116	 0.2707	Kp	L	A	 0.1232	 0.5609	 0.6189	 0.2491
 1.50	  8000	-2.0	 2.0	 0.3009	 0.2770	Kp	L	A	 0.1079	 0.5742	 0.6154	 0.2548
 2.00	  8000	-2.0	 2.0	 0.3033	 0.2712	Kp	L	A	 0.1147	 0.5617	 0.6111	 0.2493
 2.50	  8000	-2.0	 2.0	 0.3114	 0.2604	Kp	L	A	 0.1318	 0.5373	 0.6067	 0.2388
 3.00	  8000	-2.0	 2.0	 0.3235	 0.2465	Kp	L	A	 0.1554	 0.5056	 0.6026	 0.2253
 3.50	  8000	-2.0	 2.0	 0.3102	 0.2571	Kp	L	A	 0.1380	 0.5229	 0.6009	 0.2339
 4.00	  8000	-2.0	 2.0	 0.2588	 0.2937	Kp	L	A	 0.0553	 0.6072	 0.5921	 0.2700
 4.50	  8000	-2.0	 2.0	 0.2131	 0.3249	Kp	L	A	-0.0165	 0.6782	 0.5826	 0.3005
 5.00	  8000	-2.0	 2.0	 0.2179	 0.3225	Kp	L	A	-0.0047	 0.6656	 0.5838	 0.2964
 1.50	  8250	-2.0	 2.0	 0.2825	 0.2839	Kp	L	A	 0.0816	 0.5931	 0.6053	 0.2624
 2.00	  8250	-2.0	 2.0	 0.2771	 0.2846	Kp	L	A	 0.0758	 0.5942	 0.6006	 0.2629
 2.50	  8250	-2.0	 2.0	 0.2815	 0.2775	Kp	L	A	 0.0865	 0.5777	 0.5968	 0.2559
 3.00	  8250	-2.0	 2.0	 0.2918	 0.2658	Kp	L	A	 0.1071	 0.5504	 0.5935	 0.2443
 3.50	  8250	-2.0	 2.0	 0.3040	 0.2530	Kp	L	A	 0.1306	 0.5205	 0.5908	 0.2316
 4.00	  8250	-2.0	 2.0	 0.2805	 0.2742	Kp	L	A	 0.0957	 0.5594	 0.5908	 0.2500
 4.50	  8250	-2.0	 2.0	 0.2241	 0.3152	Kp	L	A	 0.0044	 0.6536	 0.5821	 0.2903
 5.00	  8250	-2.0	 2.0	 0.1978	 0.3308	Kp	L	A	-0.0366	 0.6915	 0.5741	 0.3062
 1.50	  8500	-2.0	 2.0	 0.2707	 0.2855	Kp	L	A	 0.0664	 0.5996	 0.5956	 0.2646
 2.00	  8500	-2.0	 2.0	 0.2593	 0.2901	Kp	L	A	 0.0514	 0.6098	 0.5896	 0.2690
 2.50	  8500	-2.0	 2.0	 0.2588	 0.2871	Kp	L	A	 0.0539	 0.6022	 0.5855	 0.2659
 3.00	  8500	-2.0	 2.0	 0.2656	 0.2793	Kp	L	A	 0.0680	 0.5833	 0.5831	 0.2580
 3.50	  8500	-2.0	 2.0	 0.2770	 0.2680	Kp	L	A	 0.0897	 0.5563	 0.5812	 0.2466
 4.00	  8500	-2.0	 2.0	 0.2849	 0.2607	Kp	L	A	 0.1060	 0.5366	 0.5804	 0.2387
 4.50	  8500	-2.0	 2.0	 0.2481	 0.2932	Kp	L	A	 0.0482	 0.6015	 0.5803	 0.2682
 5.00	  8500	-2.0	 2.0	 0.1990	 0.3293	Kp	L	A	-0.0311	 0.6836	 0.5731	 0.3035
 2.00	  8750	-2.0	 2.0	 0.2475	 0.2910	Kp	L	A	 0.0369	 0.6145	 0.5790	 0.2705
 2.50	  8750	-2.0	 2.0	 0.2424	 0.2908	Kp	L	A	 0.0323	 0.6137	 0.5737	 0.2702
 3.00	  8750	-2.0	 2.0	 0.2447	 0.2871	Kp	L	A	 0.0387	 0.6037	 0.5715	 0.2662
 3.50	  8750	-2.0	 2.0	 0.2528	 0.2795	Kp	L	A	 0.0543	 0.5849	 0.5707	 0.2585
 4.00	  8750	-2.0	 2.0	 0.2639	 0.2695	Kp	L	A	 0.0749	 0.5604	 0.5700	 0.2483
 4.50	  8750	-2.0	 2.0	 0.2623	 0.2727	Kp	L	A	 0.0752	 0.5612	 0.5714	 0.2497
 5.00	  8750	-2.0	 2.0	 0.2154	 0.3130	Kp	L	A	-0.0002	 0.6454	 0.5705	 0.2872
 2.00	  9000	-2.0	 2.0	 0.2417	 0.2884	Kp	L	A	 0.0312	 0.6116	 0.5705	 0.2687
 2.50	  9000	-2.0	 2.0	 0.2334	 0.2889	Kp	L	A	 0.0225	 0.6128	 0.5629	 0.2692
 3.00	  9000	-2.0	 2.0	 0.2325	 0.2869	Kp	L	A	 0.0239	 0.6072	 0.5595	 0.2670
 3.50	  9000	-2.0	 2.0	 0.2374	 0.2824	Kp	L	A	 0.0334	 0.5957	 0.5590	 0.2623
 4.00	  9000	-2.0	 2.0	 0.2465	 0.2751	Kp	L	A	 0.0497	 0.5776	 0.5595	 0.2549
 4.50	  9000	-2.0	 2.0	 0.2584	 0.2645	Kp	L	A	 0.0712	 0.5527	 0.5592	 0.2444
 5.00	  9000	-2.0	 2.0	 0.2720	 0.2513	Kp	L	A	 0.0954	 0.5231	 0.5574	 0.2316
 2.00	  9250	-2.0	 2.0	 0.2355	 0.2880	Kp	L	A	 0.0244	 0.6120	 0.5640	 0.2686
 2.50	  9250	-2.0	 2.0	 0.2248	 0.2885	Kp	L	A	 0.0130	 0.6136	 0.5540	 0.2693
 3.00	  9250	-2.0	 2.0	 0.2213	 0.2872	Kp	L	A	 0.0111	 0.6100	 0.5489	 0.2678
 3.50	  9250	-2.0	 2.0	 0.2234	 0.2843	Kp	L	A	 0.0162	 0.6026	 0.5475	 0.2648
 4.00	  9250	-2.0	 2.0	 0.2286	 0.2810	Kp	L	A	 0.0253	 0.5933	 0.5487	 0.2611
 4.50	  9250	-2.0	 2.0	 0.2381	 0.2738	Kp	L	A	 0.0416	 0.5759	 0.5498	 0.2539
 5.00	  9250	-2.0	 2.0	 0.2504	 0.2627	Kp	L	A	 0.0633	 0.5505	 0.5492	 0.2431
 2.00	  9500	-2.0	 2.0	 0.2304	 0.2878	Kp	L	A	 0.0188	 0.6126	 0.5587	 0.2687
 2.50	  9500	-2.0	 2.0	 0.2181	 0.2880	Kp	L	A	 0.0058	 0.6138	 0.5468	 0.2691
 3.00	  9500	-2.0	 2.0	 0.2130	 0.2865	Kp	L	A	 0.0022	 0.6101	 0.5400	 0.2676
 3.50	  9500	-2.0	 2.0	 0.2125	 0.2848	Kp	L	A	 0.0036	 0.6055	 0.5374	 0.2657
 4.00	  9500	-2.0	 2.0	 0.2152	 0.2831	Kp	L	A	 0.0086	 0.6004	 0.5380	 0.2638
 4.50	  9500	-2.0	 2.0	 0.2218	 0.2791	Kp	L	A	 0.0193	 0.5902	 0.5399	 0.2596
 5.00	  9500	-2.0	 2.0	 0.2312	 0.2720	Kp	L	A	 0.0354	 0.5728	 0.5408	 0.2524
 2.00	  9750	-2.0	 2.0	 0.2257	 0.2881	Kp	L	A	 0.0132	 0.6142	 0.5545	 0.2692
 2.50	  9750	-2.0	 2.0	 0.2127	 0.2874	Kp	L	A	 0.0001	 0.6135	 0.5408	 0.2688
 3.00	  9750	-2.0	 2.0	 0.2062	 0.2859	Kp	L	A	-0.0050	 0.6100	 0.5326	 0.2673
 3.50	  9750	-2.0	 2.0	 0.2044	 0.2844	Kp	L	A	-0.0052	 0.6059	 0.5289	 0.2656
 4.00	  9750	-2.0	 2.0	 0.2048	 0.2837	Kp	L	A	-0.0034	 0.6033	 0.5284	 0.2647
 4.50	  9750	-2.0	 2.0	 0.2086	 0.2820	Kp	L	A	 0.0025	 0.5984	 0.5301	 0.2628
 5.00	  9750	-2.0	 2.0	 0.2154	 0.2779	Kp	L	A	 0.0135	 0.5880	 0.5321	 0.2585
 2.00	 10000	-2.0	 2.0	 0.2209	 0.2890	Kp	L	A	 0.0072	 0.6169	 0.5508	 0.2702
 2.50	 10000	-2.0	 2.0	 0.2072	 0.2875	Kp	L	A	-0.0061	 0.6147	 0.5355	 0.2691
 3.00	 10000	-2.0	 2.0	 0.2004	 0.2853	Kp	L	A	-0.0111	 0.6096	 0.5261	 0.2669
 3.50	 10000	-2.0	 2.0	 0.1972	 0.2840	Kp	L	A	-0.0128	 0.6063	 0.5215	 0.2656
 4.00	 10000	-2.0	 2.0	 0.1971	 0.2831	Kp	L	A	-0.0118	 0.6037	 0.5203	 0.2646
 4.50	 10000	-2.0	 2.0	 0.1988	 0.2826	Kp	L	A	-0.0091	 0.6016	 0.5212	 0.2638
 5.00	 10000	-2.0	 2.0	 0.2032	 0.2806	Kp	L	A	-0.0024	 0.5962	 0.5232	 0.2617
 2.00	 10500	-2.0	 2.0	 0.2124	 0.2909	Kp	L	A	-0.0039	 0.6226	 0.5446	 0.2724
 2.50	 10500	-2.0	 2.0	 0.1973	 0.2879	Kp	L	A	-0.0174	 0.6172	 0.5262	 0.2698
 3.00	 10500	-2.0	 2.0	 0.1900	 0.2845	Kp	L	A	-0.0220	 0.6095	 0.5149	 0.2665
 3.50	 10500	-2.0	 2.0	 0.1862	 0.2825	Kp	L	A	-0.0239	 0.6047	 0.5089	 0.2646
 4.00	 10500	-2.0	 2.0	 0.1848	 0.2816	Kp	L	A	-0.0244	 0.6024	 0.5064	 0.2636
 4.50	 10500	-2.0	 2.0	 0.1842	 0.2820	Kp	L	A	-0.0251	 0.6029	 0.5062	 0.2639
 5.00	 10500	-2.0	 2.0	 0.1855	 0.2818	Kp	L	A	-0.0234	 0.6022	 0.5073	 0.2637
 2.50	 11000	-2.0	 2.0	 0.1882	 0.2887	Kp	L	A	-0.0283	 0.6205	 0.5182	 0.2710
 3.00	 11000	-2.0	 2.0	 0.1809	 0.2836	Kp	L	A	-0.0314	 0.6091	 0.5051	 0.2661
 3.50	 11000	-2.0	 2.0	 0.1772	 0.2806	Kp	L	A	-0.0325	 0.6021	 0.4979	 0.2632
 4.00	 11000	-2.0	 2.0	 0.1754	 0.2794	Kp	L	A	-0.0332	 0.5991	 0.4946	 0.2619
 4.50	 11000	-2.0	 2.0	 0.1738	 0.2800	Kp	L	A	-0.0351	 0.6003	 0.4937	 0.2625
 5.00	 11000	-2.0	 2.0	 0.1731	 0.2811	Kp	L	A	-0.0365	 0.6024	 0.4942	 0.2634
 2.50	 11500	-2.0	 2.0	 0.1810	 0.2887	Kp	L	A	-0.0367	 0.6223	 0.5111	 0.2713
 3.00	 11500	-2.0	 2.0	 0.1735	 0.2820	Kp	L	A	-0.0388	 0.6073	 0.4960	 0.2650
 3.50	 11500	-2.0	 2.0	 0.1697	 0.2782	Kp	L	A	-0.0390	 0.5981	 0.4877	 0.2612
 4.00	 11500	-2.0	 2.0	 0.1674	 0.2768	Kp	L	A	-0.0400	 0.5947	 0.4838	 0.2598
 4.50	 11500	-2.0	 2.0	 0.1657	 0.2772	Kp	L	A	-0.0420	 0.5955	 0.4825	 0.2601
 5.00	 11500	-2.0	 2.0	 0.1645	 0.2784	Kp	L	A	-0.0442	 0.5983	 0.4828	 0.2613
 2.50	 12000	-2.0	 2.0	 0.1753	 0.2882	Kp	L	A	-0.0435	 0.6233	 0.5051	 0.2714
 3.00	 12000	-2.0	 2.0	 0.1669	 0.2805	Kp	L	A	-0.0453	 0.6056	 0.4878	 0.2639
 3.50	 12000	-2.0	 2.0	 0.1631	 0.2756	Kp	L	A	-0.0446	 0.5938	 0.4783	 0.2590
 4.00	 12000	-2.0	 2.0	 0.1606	 0.2739	Kp	L	A	-0.0452	 0.5893	 0.4738	 0.2573
 4.50	 12000	-2.0	 2.0	 0.1591	 0.2738	Kp	L	A	-0.0465	 0.5890	 0.4721	 0.2571
 5.00	 12000	-2.0	 2.0	 0.1575	 0.2753	Kp	L	A	-0.0495	 0.5925	 0.4722	 0.2586
 2.50	 12500	-2.0	 2.0	 0.1701	 0.2884	Kp	L	A	-0.0499	 0.6253	 0.5004	 0.2720
 3.00	 12500	-2.0	 2.0	 0.1612	 0.2790	Kp	L	A	-0.0510	 0.6039	 0.4805	 0.2628
 3.50	 12500	-2.0	 2.0	 0.1574	 0.2728	Kp	L	A	-0.0491	 0.5892	 0.4695	 0.2567
 4.00	 12500	-2.0	 2.0	 0.1546	 0.2708	Kp	L	A	-0.0495	 0.5835	 0.4643	 0.2545
 4.50	 12500	-2.0	 2.0	 0.1533	 0.2702	Kp	L	A	-0.0502	 0.5821	 0.4623	 0.2539
 5.00	 12500	-2.0	 2.0	 0.1516	 0.2717	Kp	L	A	-0.0530	 0.5853	 0.4623	 0.2553
 2.50	 13000	-2.0	 2.0	 0.1657	 0.2890	Kp	L	A	-0.0556	 0.6278	 0.4967	 0.2728
 3.00	 13000	-2.0	 2.0	 0.1563	 0.2776	Kp	L	A	-0.0558	 0.6024	 0.4742	 0.2619
 3.50	 13000	-2.0	 2.0	 0.1522	 0.2703	Kp	L	A	-0.0531	 0.5848	 0.4615	 0.2546
 4.00	 13000	-2.0	 2.0	 0.1497	 0.2672	Kp	L	A	-0.0523	 0.5767	 0.4553	 0.2514
 4.50	 13000	-2.0	 2.0	 0.1481	 0.2666	Kp	L	A	-0.0531	 0.5749	 0.4530	 0.2507
 5.00	 13000	-2.0	 2.0	 0.1466	 0.2678	Kp	L	A	-0.0556	 0.5776	 0.4529	 0.2518
 2.00	 14000	-2.0	 2.0	 0.1894	 0.3023	Kp	L	A	-0.0399	 0.6535	 0.5353	 0.2846
 2.50	 14000	-2.0	 2.0	 0.1587	 0.2910	Kp	L	A	-0.0656	 0.6342	 0.4921	 0.2751
 3.00	 14000	-2.0	 2.0	 0.1480	 0.2761	Kp	L	A	-0.0645	 0.6014	 0.4644	 0.2610
 3.50	 14000	-2.0	 2.0	 0.1438	 0.2657	Kp	L	A	-0.0596	 0.5771	 0.4481	 0.2508
 4.00	 14000	-2.0	 2.0	 0.1414	 0.2606	Kp	L	A	-0.0569	 0.5643	 0.4396	 0.2456
 4.50	 14000	-2.0	 2.0	 0.1395	 0.2592	Kp	L	A	-0.0571	 0.5603	 0.4361	 0.2441
 5.00	 14000	-2.0	 2.0	 0.1381	 0.2598	Kp	L	A	-0.0589	 0.5615	 0.4354	 0.2446
 2.50	 15000	-2.0	 2.0	 0.1532	 0.2941	Kp	L	A	-0.0746	 0.6425	 0.4904	 0.2784
 3.00	 15000	-2.0	 2.0	 0.1413	 0.2758	Kp	L	A	-0.0725	 0.6028	 0.4575	 0.2612
 3.50	 15000	-2.0	 2.0	 0.1369	 0.2624	Kp	L	A	-0.0652	 0.5718	 0.4376	 0.2481
 4.00	 15000	-2.0	 2.0	 0.1345	 0.2552	Kp	L	A	-0.0608	 0.5542	 0.4268	 0.2408
 4.50	 15000	-2.0	 2.0	 0.1329	 0.2522	Kp	L	A	-0.0594	 0.5466	 0.4216	 0.2378
 5.00	 15000	-2.0	 2.0	 0.1315	 0.2520	Kp	L	A	-0.0604	 0.5459	 0.4200	 0.2376
 2.50	 16000	-2.0	 2.0	 0.1491	 0.2977	Kp	L	A	-0.0826	 0.6521	 0.4906	 0.2823
 3.00	 16000	-2.0	 2.0	 0.1351	 0.2769	Kp	L	A	-0.0810	 0.6073	 0.4528	 0.2628
 3.50	 16000	-2.0	 2.0	 0.1310	 0.2603	Kp	L	A	-0.0708	 0.5689	 0.4295	 0.2465
 4.00	 16000	-2.0	 2.0	 0.1291	 0.2505	Kp	L	A	-0.0638	 0.5456	 0.4161	 0.2368
 4.50	 16000	-2.0	 2.0	 0.1278	 0.2459	Kp	L	A	-0.0607	 0.5343	 0.4094	 0.2322
 5.00	 16000	-2.0	 2.0	 0.1264	 0.2448	Kp	L	A	-0.0611	 0.5318	 0.4068	 0.2312
 2.50	 17000	-2.0	 2.0	 0.1457	 0.3026	Kp	L	A	-0.0906	 0.6640	 0.4930	 0.2872
 3.00	 17000	-2.0	 2.0	 0.1293	 0.2792	Kp	L	A	-0.0900	 0.6143	 0.4498	 0.2653
 3.50	 17000	-2.0	 2.0	 0.1251	 0.2597	Kp	L	A	-0.0775	 0.5695	 0.4231	 0.2464
 4.00	 17000	-2.0	 2.0	 0.1236	 0.2477	Kp	L	A	-0.0681	 0.5410	 0.4076	 0.2345
 4.50	 17000	-2.0	 2.0	 0.1226	 0.2415	Kp	L	A	-0.0634	 0.5261	 0.3993	 0.2284
 5.00	 17000	-2.0	 2.0	 0.1212	 0.2396	Kp	L	A	-0.0629	 0.5213	 0.3957	 0.2264
 2.50	 18000	-2.0	 2.0	 0.1442	 0.3078	Kp	L	A	-0.0968	 0.6762	 0.4976	 0.2924
 3.00	 18000	-2.0	 2.0	 0.1234	 0.2827	Kp	L	A	-0.1002	 0.6243	 0.4481	 0.2692
 3.50	 18000	-2.0	 2.0	 0.1191	 0.2604	Kp	L	A	-0.0857	 0.5733	 0.4181	 0.2476
 4.00	 18000	-2.0	 2.0	 0.1178	 0.2465	Kp	L	A	-0.0741	 0.5399	 0.4005	 0.2337
 4.50	 18000	-2.0	 2.0	 0.1171	 0.2389	Kp	L	A	-0.0677	 0.5216	 0.3909	 0.2261
 5.00	 18000	-2.0	 2.0	 0.1166	 0.2353	Kp	L	A	-0.0651	 0.5134	 0.3863	 0.2227
 2.50	 19000	-2.0	 2.0	 0.1449	 0.3133	Kp	L	A	-0.1003	 0.6882	 0.5045	 0.2976
 3.00	 19000	-2.0	 2.0	 0.1184	 0.2864	Kp	L	A	-0.1098	 0.6349	 0.4477	 0.2734
 3.50	 19000	-2.0	 2.0	 0.1130	 0.2617	Kp	L	A	-0.0944	 0.5786	 0.4138	 0.2494
 4.00	 19000	-2.0	 2.0	 0.1123	 0.2456	Kp	L	A	-0.0805	 0.5402	 0.3942	 0.2334
 4.50	 19000	-2.0	 2.0	 0.1118	 0.2369	Kp	L	A	-0.0726	 0.5189	 0.3836	 0.2246
 5.00	 19000	-2.0	 2.0	 0.1114	 0.2328	Kp	L	A	-0.0692	 0.5090	 0.3783	 0.2205
 3.00	 20000	-2.0	 2.0	 0.1138	 0.2915	Kp	L	A	-0.1197	 0.6480	 0.4492	 0.2786
 3.50	 20000	-2.0	 2.0	 0.1073	 0.2637	Kp	L	A	-0.1036	 0.5858	 0.4106	 0.2520
 4.00	 20000	-2.0	 2.0	 0.1067	 0.2454	Kp	L	A	-0.0877	 0.5422	 0.3886	 0.2338
 4.50	 20000	-2.0	 2.0	 0.1065	 0.2355	Kp	L	A	-0.0783	 0.5179	 0.3769	 0.2238
 5.00	 20000	-2.0	 2.0	 0.1061	 0.2309	Kp	L	A	-0.0741	 0.5065	 0.3711	 0.2191
 3.00	 21000	-2.0	 2.0	 0.1100	 0.2974	Kp	L	A	-0.1293	 0.6625	 0.4522	 0.2846
 3.50	 21000	-2.0	 2.0	 0.1017	 0.2669	Kp	L	A	-0.1135	 0.5952	 0.4089	 0.2555
 4.00	 21000	-2.0	 2.0	 0.1013	 0.2457	Kp	L	A	-0.0952	 0.5457	 0.3839	 0.2347
 4.50	 21000	-2.0	 2.0	 0.1014	 0.2343	Kp	L	A	-0.0842	 0.5179	 0.3707	 0.2233
 5.00	 21000	-2.0	 2.0	 0.1011	 0.2293	Kp	L	A	-0.0794	 0.5051	 0.3645	 0.2181
 3.00	 22000	-2.0	 2.0	 0.1070	 0.3037	Kp	L	A	-0.1381	 0.6777	 0.4566	 0.2909
 3.50	 22000	-2.0	 2.0	 0.0969	 0.2707	Kp	L	A	-0.1230	 0.6062	 0.4087	 0.2597
 4.00	 22000	-2.0	 2.0	 0.0960	 0.2472	Kp	L	A	-0.1035	 0.5516	 0.3806	 0.2368
 4.50	 22000	-2.0	 2.0	 0.0968	 0.2335	Kp	L	A	-0.0900	 0.5187	 0.3653	 0.2231
 5.00	 22000	-2.0	 2.0	 0.0965	 0.2277	Kp	L	A	-0.0843	 0.5039	 0.3582	 0.2171
 3.00	 23000	-2.0	 2.0	 0.1056	 0.3097	Kp	L	A	-0.1449	 0.6919	 0.4623	 0.2969
 3.50	 23000	-2.0	 2.0	 0.0920	 0.2758	Kp	L	A	-0.1335	 0.6196	 0.4099	 0.2651
 4.00	 23000	-2.0	 2.0	 0.0907	 0.2501	Kp	L	A	-0.1129	 0.5605	 0.3788	 0.2401
 4.50	 23000	-2.0	 2.0	 0.0915	 0.2345	Kp	L	A	-0.0977	 0.5233	 0.3615	 0.2246
 5.00	 23000	-2.0	 2.0	 0.0920	 0.2269	Kp	L	A	-0.0899	 0.5046	 0.3530	 0.2169
